"REF_DATE","GEO","DGUID","Type of product","Type of storage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1973-05","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","51","","","","0"
"1973-05","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","126","","","","0"
"1973-05","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","73","","","","0"
"1973-05","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","2","","","","0"
"1973-05","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","16","","","","0"
"1973-05","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","27","","","","0"
"1973-05","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","29","","","","0"
"1973-05","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","36","","","","0"
"1973-05","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","69","","","","0"
"1973-05","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","108","","","","0"
"1973-05","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","53","","","","0"
"1973-05","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","2","","","","0"
"1973-05","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","241","","","","0"
"1973-05","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","204","","","","0"
"1973-05","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","78","","","","0"
"1973-06","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","97","","","","0"
"1973-06","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","936","","","","0"
"1973-06","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","3627","","","","0"
"1973-06","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","704","","","","0"
"1973-06","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","46","","","","0"
"1973-06","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","77","","","","0"
"1973-06","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","117","","","","0"
"1973-06","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","57","","","","0"
"1973-06","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","14","","","","0"
"1973-06","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","356","","","","0"
"1973-06","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","1348","","","","0"
"1973-06","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","230","","","","0"
"1973-06","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","26","","","","0"
"1973-06","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","137","","","","0"
"1973-06","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","1746","","","","0"
"1973-06","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","148","","","","0"
"1973-06","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1973-06","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","44","","","","0"
"1973-06","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","99","","","","0"
"1973-06","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","73","","","","0"
"1973-06","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","1","","","","0"
"1973-06","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","34","","","","0"
"1973-06","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","45","","","","0"
"1973-06","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","31","","","","0"
"1973-06","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","9","","","","0"
"1973-06","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","123","","","","0"
"1973-06","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","78","","","","0"
"1973-06","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","63","","","","0"
"1973-06","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","1","","","","0"
"1973-06","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","165","","","","0"
"1973-06","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","195","","","","0"
"1973-06","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","103","","","","0"
"1973-07","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","0","","","","0"
"1973-07","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1973-07","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1973-07","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1973-07","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","0","","","","0"
"1973-07","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1973-07","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1973-07","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1973-07","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","0","","","","0"
"1973-07","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1973-07","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1973-07","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1973-07","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","0","","","","0"
"1973-07","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1973-07","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1973-07","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1973-07","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1973-07","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1973-07","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1973-07","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1973-07","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","0","","","","0"
"1973-07","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1973-07","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1973-07","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1973-07","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","0","","","","0"
"1973-07","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1973-07","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1973-07","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1973-07","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","0","","","","0"
"1973-07","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1973-07","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1973-07","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1973-08","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","0","","","","0"
"1973-08","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1973-08","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1973-08","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
"1973-08","Maritime provinces","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722343","2.1.1","0","","","","0"
"1973-08","Maritime provinces","","Onions","Cold and common storage","Tonnes","288","units ","0","v722351","2.2.1","0","","","","0"
"1973-08","Maritime provinces","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722359","2.3.1","0","","","","0"
"1973-08","Maritime provinces","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722367","2.4.1","0","","","","0"
"1973-08","Quebec","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722344","3.1.1","0","","","","0"
"1973-08","Quebec","","Onions","Cold and common storage","Tonnes","288","units ","0","v722352","3.2.1","0","","","","0"
"1973-08","Quebec","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722360","3.3.1","0","","","","0"
"1973-08","Quebec","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722368","3.4.1","0","","","","0"
"1973-08","Ontario","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722345","4.1.1","0","","","","0"
"1973-08","Ontario","","Onions","Cold and common storage","Tonnes","288","units ","0","v722353","4.2.1","0","","","","0"
"1973-08","Ontario","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722361","4.3.1","0","","","","0"
"1973-08","Ontario","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722369","4.4.1","0","","","","0"
"1973-08","Manitoba","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722346","5.1.1","0","","","","0"
"1973-08","Manitoba","","Onions","Cold and common storage","Tonnes","288","units ","0","v722354","5.2.1","0","","","","0"
"1973-08","Manitoba","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722362","5.3.1","0","","","","0"
"1973-08","Manitoba","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722370","5.4.1","0","","","","0"
"1973-08","Saskatchewan","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722347","6.1.1","0","","","","0"
"1973-08","Saskatchewan","","Onions","Cold and common storage","Tonnes","288","units ","0","v722355","6.2.1","0","","","","0"
"1973-08","Saskatchewan","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722363","6.3.1","0","","","","0"
"1973-08","Saskatchewan","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722371","6.4.1","0","","","","0"
"1973-08","Alberta","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722348","7.1.1","0","","","","0"
"1973-08","Alberta","","Onions","Cold and common storage","Tonnes","288","units ","0","v722356","7.2.1","0","","","","0"
"1973-08","Alberta","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722364","7.3.1","0","","","","0"
"1973-08","Alberta","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722372","7.4.1","0","","","","0"
"1973-08","British Columbia","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722349","8.1.1","0","","","","0"
"1973-08","British Columbia","","Onions","Cold and common storage","Tonnes","288","units ","0","v722357","8.2.1","0","","","","0"
"1973-08","British Columbia","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722365","8.3.1","0","","","","0"
"1973-08","British Columbia","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722373","8.4.1","0","","","","0"
"1973-09","Canada","","Potatoes","Cold and common storage","Tonnes","288","units ","0","v722342","1.1.1","0","","","","0"
"1973-09","Canada","","Onions","Cold and common storage","Tonnes","288","units ","0","v722350","1.2.1","0","","","","0"
"1973-09","Canada","","Carrots","Cold and common storage","Tonnes","288","units ","0","v722358","1.3.1","0","","","","0"
"1973-09","Canada","","Cabbage","Cold and common storage","Tonnes","288","units ","0","v722366","1.4.1","0","","","","0"
